1744254863,1,104.552,243961
1744254885,4,104.561,244536
1744254925,-8,104.554,245472
1744254969,5,104.557,245975
1744254971,-6,104.548,246387
1744254995,0,104.538,246429
1744255012,7,104.543,246749
1744255027,0,104.548,246983
1744255030,-1,104.551,247317
1744255039,-5,104.544,247933
1744255052,2,104.541,248909
1744255057,5,104.548,249874
1744255063,-7,104.541,250355
1744255069,0,104.533,251294
1744255072,6,104.538,251897
1744255098,-1,104.541,252650
1744255103,-5,104.534,252771
1744255130,6,104.539,253302
1744255147,-4,104.536,253912
1744255215,-2,104.529,254109
1744255237,0,104.547,255037
1744255254,-8,104.54,255193
1744255267,5,104.543,255719
1744255272,1,104.548,256246
1744255275,-3,104.547,256449
1744255301,5,104.555,256475
1744255370,-3,104.558,256608
1744255415,-2,104.548,258086
1744255428,6,104.553,258657
1744255433,2,104.562,258720
1744255440,-5,104.561,258862
1744255449,-2,104.556,259715
1744255485,7,104.564,260264
1744255487,-8,104.557,260378
1744255497,1,104.552,261036
1744255504,4,104.555,261596
1744255519,3,104.564,262532
1744255555,-6,104.561,263238
1744255594,2,104.562,263345
1744255627,4,104.567,264340
1744255630,-8,104.558,264471
1744255649,4,104.557,264716
1744255664,-3,104.55,265197
1744255666,8,104.559,265948
1744255684,-2,104.564,266903
1744255691,-5,104.559,267127
1744255703,6,104.565,267835
1744255717,-7,104.558,268636
1744255726,0,104.552,269045
1744255778,-2,104.551,270241
1744255784,0,104.546,270808
1744255813,0,104.533,272488
1744255815,4,104.533,272742
1744255824,-5,104.525,273275
1744255848,2,104.52,273583
1744255884,3,104.521,274076
1744255898,-5,104.513,274733
1744255903,2,104.508,274841
1744255916,-2,104.5,274970
1744255932,8,104.506,275442
1744255935,-4,104.505,275496
1744255938,1,104.506,276247
1744255939,3,104.513,276597
1744255958,2,104.504,277715
1744255980,1,104.503,278414
1744255996,3,104.507,278768
1744256006,-2,104.508,279207
1744256014,-2,104.505,280083
1744256027,0,104.503,280878
1744256046,5,104.509,281079
1744256091,4,104.51,282397
1744256099,-4,104.507,283153
1744256114,-3,104.499,283709
1744256128,0,104.491,284667
1744256136,9,104.499,284803
1744256140,-9,104.491,285707
1744256153,-7,104.495,286722
1744256154,5,104.499,287588
1744256182,1,104.505,288521
1744256206,-5,104.503,288575
1744256212,-3,104.495,288743
1744256221,7,104.499,289348
1744256240,-4,104.497,290132
1744256251,2,104.497,290166
1744256266,2,104.502,291155
1744256272,-2,104.503,291918
1744256276,-3,104.498,292754
1744256289,3,104.499,293140
1744256298,0,104.5,293685
1744256325,-2,104.497,293905
1744256331,0,104.495,294682
1744256333,-3,104.487,295144
1744256360,9,104.495,295198
1744256371,-3,104.497,295948
1744256402,-4,104.493,296421
1744256430,2,104.492,297159
1744256439,5,104.5,297575
1744256475,-6,104.497,298397
1744256555,-1,104.484,299972
1744256560,6,104.486,300216
1744256585,7,104.483,301304
1744256619,-4,104.478,302191
1744256656,1,104.474,302767
1744256669,0,104.47,303214
1744256676,-2,104.462,303405
1744256717,-2,104.461,304569
1744256727,-2,104.455,305221
1744256739,2,104.453,305849
1744256748,-3,104.445,306331
1744256750,7,104.449,306917
1744256763,-5,104.445,307408
1744256767,-2,104.438,307543
1744256769,5,104.439,308113
1744256785,4,104.446,308477
1744256794,-8,104.441,308859
1744256819,5,104.443,309769
1744256828,2,104.449,309932
1744256846,-1,104.453,310433
1744256853,-7,104.446,310716
1744256884,7,104.45,311251
1744256961,0,104.455,311678
1744257076,-5,104.45,311778
1744257114,-1,104.442,311862
1744257121,2,104.439,312337
1744257131,-1,104.433,312553
1744257182,4,104.436,313777
1744257191,-4,104.433,314038
1744257199,4,104.438,314260
1744257209,-5,104.434,314649
1744257216,-1,104.428,315275
1744257255,0,104.423,315428
1744257270,6,104.427,316000
1744257278,-1,104.429,316131
1744257296,-4,104.425,316897
1744257318,5,104.429,317795
1744257325,-7,104.422,318729
1744257336,2,104.419,319105
1744257346,4,104.421,319147
1744257356,-4,104.417,319804
1744257435,3,104.418,320477
1744257476,-1,104.418,321060
1744257486,-1,104.415,321961
1744257488,3,104.418,322604
1744257508,-6,104.411,322621
1744257516,6,104.413,323286
1744257524,-6,104.407,323919
1744257535,4,104.406,324144
1744257548,-2,104.402,324289
1744257583,5,104.396,324720
1744257584,-1,104.396,325297
1744257604,2,104.398,325392
1744257646,2,104.404,325492
1744257668,-2,104.406,326409
1744257702,2,104.412,326795
1744257726,2,104.423,328035
1744257753,-9,104.416,328761
1744257772,4,104.415,328916
1744257797,-9,104.416,330369
1744257872,0,104.409,331000
1744257931,5,104.41,331429
1744257935,-3,104.406,332046
1744257953,3,104.409,333748
1744257963,-6,104.404,334222
1744258004,1,104.401,334995
1744258006,3,104.402,335956
1744258033,2,104.405,336187
1744258047,-7,104.399,336685
1744258050,7,104.403,336931
1744258054,-6,104.398,337060
1744258081,6,104.401,337370
1744258094,0,104.405,337438
1744258108,-5,104.402,337491
1744258143,0,104.398,337922
1744258172,8,104.4,339055
1744258194,-9,104.393,339540
1744258199,8,104.399,340453
1744258213,1,104.406,340651
1744258217,-6,104.404,340916
1744258270,3,104.406,341632
1744258288,-2,104.405,342552
1744258304,4,104.411,343550
1744258325,-6,104.407,343590
1744258334,7,104.414,344200
1744258370,-6,104.412,345052
1744258385,6,104.418,345188
1744258395,-5,104.418,345657
1744258405,3,104.422,346562
1744258450,-3,104.425,347886
1744258466,3,104.428,348349
1744258486,-3,104.428,348854
1744258490,-4,104.421,349597
1744258498,7,104.425,350194
1744258503,-6,104.42,350850
1744258507,0,104.415,351804
1744258528,6,104.419,352058
1744258532,2,104.426,352128
1744258541,-4,104.426,352519
1744258543,3,104.431,353332
1744258548,-7,104.427,354328
1744258595,1,104.418,356054
1744258598,-1,104.413,356694
1744258601,0,104.409,356813
1744258657,-1,104.403,357584
1744258658,1,104.401,358141
1744258675,0,104.406,359360
1744258685,-2,104.405,359498
1744258723,1,104.406,359793
1744258733,3,104.411,359830
1744258762,-3,104.412,359950
1744258774,0,104.413,360911
1744258779,4,104.419,361739
1744258796,0,104.425,362675
1744258825,-9,104.419,363138
1744258849,1,104.414,363193
1744258853,5,104.417,363697
1744258903,2,104.422,363826
1744258911,-4,104.421,364473
1744258913,-4,104.415,364984
1744258947,6,104.417,365269
1744258956,-1,104.418,365699
1744258997,1,104.42,366688
1744259004,-2,104.42,367403
1744259017,5,104.426,367814
1744259026,-1,104.431,368577
1744259037,-3,104.432,369107
1744259062,1,104.434,369452
1744259283,0,104.418,371436
1744259321,8,104.424,372327
1744259343,-8,104.42,373021
1744259375,5,104.422,373167
1744259423,-9,104.422,374185
1744259440,0,104.416,375088
1744259449,2,104.413,375793
1744259485,2,104.412,376628
1744259493,1,104.413,377461
1744259546,-5,104.407,378178
1744259564,7,104.411,378417
1744259600,-2,104.412,378812
1744259613,1,104.414,379634
1744259617,-5,104.409,380104
1744259640,6,104.413,380709
1744259675,1,104.418,381599
1744259721,-1,104.42,381860
1744259809,8,104.428,383224
1744259810,0,104.434,383584
1744259830,-5,104.433,384430
1744259840,-1,104.431,385013
1744259848,-2,104.427,385612
1744259858,0,104.422,385718
1744259863,7,104.427,385791
1744259868,-2,104.429,386694
1744259883,2,104.434,387308
1744259885,-7,104.429,388301
1744259893,5,104.431,388492
1744259921,-4,104.428,389453
1744259983,4,104.43,389641
1744259986,-3,104.428,390010
1744260010,4,104.432,390909
1744260014,0,104.435,391511
1744260057,-1,104.437,391681
1744260064,3,104.443,391759
1744260068,-6,104.441,391835
1744260071,5,104.446,392658
1744260080,-3,104.446,392757
1744260085,-3,104.443,393431
1744260095,1,104.441,393747
1744260112,-3,104.436,393886
1744260138,6,104.438,394204
1744260148,3,104.444,394494
1744260258,-9,104.438,395350
1744260266,9,104.444,396232
1744260275,-5,104.443,396907
1744260286,5,104.449,397653
1744260295,-4,104.45,398236
1744260303,3,104.454,399005
1744260310,-2,104.456,399589
1744260312,-2,104.456,400376
1744260328,3,104.459,400576
1744260365,-1,104.461,400805
1744260389,1,104.464,401473
1744260396,2,104.47,402206
1744260399,-7,104.467,402681
1744260415,5,104.47,402776
1744260429,-7,104.464,403432
1744260432,9,104.47,403796
1744260434,-6,104.468,404099
1744260442,6,104.474,404692
1744260445,-8,104.469,405107
1744260458,3,104.469,405112
1744260475,1,104.469,405127
1744260485,0,104.47,405913
1744260496,-5,104.465,406734
1744260512,0,104.459,406897
1744260517,2,104.456,407550
1744260539,4,104.458,407842
1744260547,-3,104.456,407871
1744260554,6,104.462,408428
1744260588,-9,104.456,409220
1744260640,7,104.459,409746
1744260641,2,104.465,410140
1744260661,2,104.464,411462
1744260669,-2,104.47,412305
1744260674,1,104.473,412390
1744260683,-7,104.468,412718
1744260699,9,104.473,413506
1744260743,0,104.467,415281
1744260774,-1,104.463,415762
1744260782,2,104.461,416630
1744260797,-2,104.453,417772
1744260816,-1,104.453,419034
1744260843,0,104.452,419919
1744260851,5,104.458,419947
1744260877,-8,104.454,420109
1744260898,6,104.457,420897
1744260947,-1,104.452,421776
1744260955,1,104.45,422772
1744260977,-2,104.446,423409
1744261004,0,104.435,424100
1744261016,8,104.44,424816
1744261021,-2,104.442,425515
1744261033,-2,104.441,426242
1744261125,0,104.445,426464
1744261156,-3,104.443,427299
1744261169,-2,104.437,428421
1744261191,4,104.441,429153
1744261216,1,104.446,429614
1744261230,-3,104.448,429946
1744261275,6,104.447,431591
1744261283,2,104.451,431860
1744261299,-6,104.448,431967
1744261309,4,104.45,431987
1744261310,-2,104.449,432575
1744261313,5,104.454,432627
1744261333,-9,104.449,432806
1744261338,8,104.453,433709
1744261388,-3,104.453,434936
1744261392,-3,104.449,435810
1744261400,0,104.445,436682
1744261415,5,104.447,437662
1744261440,0,104.449,437940
1744261441,-2,104.448,438035
1744261445,5,104.453,438913
1744261452,-6,104.452,439879
1744261467,4,104.448,441117
1744261482,-4,104.444,441319
1744261483,0,104.44,442098
1744261500,5,104.442,442140
1744261517,-6,104.437,443085
1744261526,8,104.441,443547
1744261545,-2,104.443,444505
1744261560,3,104.448,444788
1744261573,-8,104.444,445372
1744261580,5,104.446,446367
1744261591,-4,104.443,446797
1744261616,7,104.448,446860
1744261621,-1,104.452,447493
1744261653,-5,104.451,447695
1744261696,8,104.45,448888
1744261715,-2,104.451,449794
1744261717,-6,104.446,450582
1744261720,1,104.443,451572
1744261729,0,104.439,451971
1744261752,-1,104.434,452529
1744261762,4,104.433,453389
1744261789,-2,104.43,454295
1744261805,4,104.432,455120
1744261827,-4,104.427,455933
1744261839,8,104.431,456705
1744261865,-3,104.432,457616
1744261867,-4,104.428,457881
1744261922,4,104.429,457989
1744261923,0,104.43,458200
1744261935,0,104.43,458923
1744261951,-1,104.428,459830
1744262025,5,104.428,460789
1744262035,0,104.431,461521
1744262045,-6,104.427,461623
1744262103,-3,104.421,462437
1744262145,1,104.417,462487
1744262151,7,104.421,463419
1744262185,-3,104.422,463442
1744262203,1,104.423,463727
1744262232,-1,104.424,464331
1744262246,2,104.427,464616
1744262256,2,104.432,465589
1744262281,3,104.43,466767
1744262287,-5,104.425,467223
1744262341,9,104.43,467891
1744262362,0,104.435,468526
1744262392,0,104.44,469027
1744262404,0,104.445,469929
1744262407,-8,104.441,470435
1744262420,2,104.44,470453
1744262431,1,104.439,471049
1744262458,2,104.441,471380
1744262463,3,104.446,471584
1744262477,-4,104.446,471886
1744262511,2,104.449,472748
1744262517,0,104.452,473215
1744262530,2,104.457,473380
1744262543,-9,104.452,473770
1744262563,4,104.451,474178
1744262566,4,104.455,474575
1744262567,-7,104.451,474988
1744262585,0,104.448,475715
1744262669,-2,104.447,476954
1744262691,4,104.45,477075
1744262711,1,104.453,478009
1744262731,-3,104.454,478613
1744262740,-5,104.449,479549
1744262750,1,104.446,480305
1744262779,8,104.45,480892
1744262795,-6,104.449,481685
1744262802,5,104.451,481776
1744262838,-6,104.446,481827
1744262861,1,104.443,482075
1744262877,2,104.441,482488
1744262890,-3,104.437,482493
1744262905,2,104.434,483284
1744262919,8,104.433,483620
1744262936,0,104.437,483857
1744262947,-4,104.436,484281
1744262971,3,104.439,485267
1744262980,-5,104.436,486051
1744262996,4,104.438,486879
1744263003,1,104.441,487066
1744263006,1,104.444,487953
1744263032,-3,104.445,488692
1744263050,-2,104.444,489486
1744263084,-7,104.446,490223
1744263095,6,104.449,490540
1744263123,-6,104.447,491250
1744263145,5,104.449,492129
1744263153,-7,104.445,492252
1744263169,4,104.444,492921
1744263179,5,104.449,492946
1744263186,-2,104.452,493436
1744263197,-1,104.453,493515
1744263236,-6,104.454,494488
1744263270,4,104.456,494820
1744263326,2,104.46,494918
1744263368,1,104.464,494999
1744263378,-4,104.465,495084
1744263388,-2,104.463,495771
1744263420,5,104.467,496202
1744263424,-8,104.462,497024
1744263450,2,104.466,498092
1744263477,0,104.468,498167
1744263513,-2,104.471,498928
1744263527,-3,104.469,499296
1744263543,2,104.468,499358
1744263574,-3,104.465,499647
1744263584,0,104.461,499770
1744263608,3,104.461,500380
1744263621,5,104.465,501081
1744263636,0,104.47,501233
1744263657,0,104.474,501751
1744263670,-6,104.473,502453
1744263690,8,104.472,503190
1744263704,0,104.476,503232
1744263722,-6,104.473,503852
1744263745,6,104.477,504138
1744263752,-2,104.478,504416
1744263770,-3,104.477,505058
1744263816,0,104.475,505817
1744263817,1,104.475,505919
1744263825,3,104.477,506210
1744263838,-3,104.477,506612
1744263841,0,104.476,507022
1744263857,-3,104.473,507167
1744263868,6,104.475,507616
1744263871,-7,104.471,507950
1744263891,0,104.466,508860
1744263906,3,104.465,509643
1744263915,5,104.469,510533
1744263922,-7,104.465,510664
1744263925,1,104.463,510850
1744263950,0,104.46,510957
1744263985,6,104.464,510973
1744264042,-1,104.466,511760
1744264090,-2,104.467,512908
1744264095,-2,104.465,513070
1744264110,2,104.464,513114
1744264167,-2,104.463,514892
1744264204,0,104.465,515175
1744264209,3,104.468,516102
1744264217,-2,104.469,516288
1744264221,-1,104.47,517227
1744264259,-2,104.476,518488
1744264270,-3,104.475,518717
1744264271,5,104.478,518959
1744264284,-7,104.475,519282
1744264287,8,104.479,519887
1744264304,-9,104.475,520749
1744264353,5,104.476,521219
1744264361,4,104.48,521656
1744264366,-1,104.483,522450
1744264373,-7,104.48,523072
1744264382,8,104.484,523579
1744264390,-8,104.481,524363
1744264434,0,104.484,525886
1744264465,2,104.477,526039
1744264497,7,104.475,526208
1744264499,-5,104.473,526748
1744264542,-4,104.478,527560
1744264577,-2,104.476,528357
1744264599,1,104.474,529268
1744264658,5,104.479,529601
1744264664,-7,104.476,530078
1744264666,-1,104.473,530921
1744264683,-1,104.469,531475
1744264694,2,104.467,532156
1744264695,0,104.464,533052
1744264731,-2,104.458,534156
1744264741,5,104.46,534342
1744264756,-5,104.457,534435
1744264761,4,104.457,534894
1744264776,-4,104.454,535560
1744264790,4,104.454,536075
1744264813,1,104.456,536191
1744264828,0,104.457,536758
1744264829,3,104.461,537569
1744264830,-3,104.463,538206
1744264840,-6,104.459,538553
1744264854,5,104.459,539378
1744264871,1,104.461,540325
1744264900,1,104.463,540812
1744264937,-1,104.464,541617
1744264965,-5,104.461,542412
1744265008,5,104.463,542973
1744265017,-6,104.458,543640
1744265045,9,104.463,544008
1744265055,0,104.467,544614
1744265071,-5,104.466,544662
1744265079,-2,104.464,545035
1744265088,-1,104.461,545432
1744265111,-1,104.457,546012
1744265147,0,104.453,546269
1744265158,5,104.453,547141
1744265176,2,104.456,547783
1744265183,-4,104.454,548220
1744265190,4,104.457,548906
1744265225,-1,104.458,549087
1744265229,-7,104.458,549839
1744265244,3,104.458,550466
1744265253,3,104.46,550934
1744265273,-4,104.459,550966
1744265303,0,104.467,551849
1744265313,-3,104.468,552499
1744265329,1,104.461,553669
1744265349,0,104.458,554299
1744265380,0,104.455,554300
1744265395,8,104.459,555209
1744265402,-5,104.459,555763
1744265432,6,104.46,556601
1744265437,-2,104.461,556608
1744265442,-3,104.46,557325
